Codigo,Descripcion,Precio Costo,Precio Venta,Precio Mayoreo,Inventario,Inv. Minimo,Departamento,keyword
7501025403485,Pinol 828ml,$13.00,$16.50,$16.50,11,0,Detergentes,Pinol 828ml
7501025404154,Pinol Detergente 500g,$0.00,$14.50,$0.00,10,0,Tienda,Pinol Detergente 500g
7501025404178,Pinol Detergente 950g,$0.00,$29.00,$0.00,1,0,Tienda,Pinol Detergente 950g
7501025404802,Pinol Ropa Color 1L,$0.00,$21.00,$0.00,4,0,Detergentes,Pinol Ropa Color 1L
7501025400170,Pinol Trapeado  500ml,$8.50,$11.00,$11.00,0,0,Tienda,Pinol Trapeado  500ml
7501025400101,Pinol Trapeado  500ml,$8.50,$11.00,$11.00,0,0,Tienda,Pinol Trapeado  500ml
7501025400149,Pinol Trapeado  500ml,$8.50,$11.00,$11.00,0,0,Tienda,Pinol Trapeado  500ml
759686272682,Pinta Azul Vero 14g,$0.00,$1.50,$0.00,2,0,Dulces,Pinta Azul Vero 14g
7506306412354,Pinta Lengua,$0.00,$6.00,$0.00,12,0,Tienda,Pinta Lengua
7501040044649,Piza Fud 2pack Peperoni,$0.00,$35.00,$0.00,0,0,Tienda,Piza Fud 2pack Peperoni
7501040044588,Pizza Fud Hawaiana,$0.00,$27.00,$0.00,0,0,Tienda,Pizza Fud Hawaiana
7501040044526,Pizza Fud Jamon,$0.00,$24.00,$0.00,1,0,Tienda,Pizza Fud Jamon
7501032334994,Piña Coco 450g,$0.00,$13.00,$0.00,1,0,Danone,Piña Coco 450g
7501040093845,Placer Galletas,$5.50,$7.00,$0.00,2,0,lacteos y embutidos,Placer Galletas
7501073086166,Plastipak Negra 3ml,$9.00,$12.00,$12.00,0,0,Tienda,Plastipak Negra 3ml
