Codigo,Descripcion,Precio Costo,Precio Venta,Precio Mayoreo,Inventario,Inv. Minimo,Departamento,keyword
1557,5 Pesos,$0.00,$5.00,$0.00,N/A,0,Tienda,5 Pesos
1656,50 Centavos,$0.00,$0.50,$0.00,N/A,0,Tienda,50 Centavos
1038,500g Calabaza,$2.50,$3.00,$0.00,0,0,Verdura,500g Calabaza
1137,500g Guayaba,$7.50,$10.00,$0.00,0,0,Verdura,500g Guayaba
1496,500g Zanahoria,$2.50,$3.00,$0.00,0,0,Verdura,500g Zanahoria
1564,6 Pesos,$0.00,$6.00,$0.00,N/A,0,Tienda,6 Pesos
1571,7 Pesos,$0.00,$7.00,$0.00,N/A,0,Tienda,7 Pesos
754177505935,"7,54E+11",$0.00,$2.00,$0.00,0,0,Dulces,"7,54E+11"
1588,8 Pesos,$0.00,$8.00,$0.00,N/A,0,Tienda,8 Pesos
1595,9 Pesos,$0.00,$9.00,$0.00,N/A,0,Tienda,9 Pesos
7503000720082,ALCOHOL 125ML,$0.00,$6.00,$0.00,0,0,Farmacia,ALCOHOL 125ML
AZUCAR,AZUCAR,$18.00,$18.00,$0.00,39.49,0,Tienda,AZUCAR
7312040090754,Absolut Citron,$209.00,$250.00,$0.00,1,0,vino,Absolut Citron
7506309898162,Ace 1kg,$24.00,$30.00,$0.00,20,0,Detergentes,Ace 1kg
7501006705942,Ace 250g,$0.00,$9.00,$0.00,18,0,Detergentes,Ace 250g
7501007445557,Ace 500 G,$14.00,$17.00,$17.00,19,0,Detergentes,Ace 500 G
75005443,Aceite 123 500ml,$10.00,$13.00,$13.00,31,0,Tienda,Aceite 123 500ml
75002343,Aceite 123 Litro,$20.00,$25.00,$24.00,27,0,Tienda,Aceite 123 Litro
75024437,Aceite Capullo De 500,$0.00,$15.00,$0.00,1,0,- Sin Departamento -,Aceite Capullo De 500
7501048100248,Aceite Cristal 15 Lt,$32.00,$37.00,$34.00,12,0,Tienda,Aceite Cristal 15 Lt
7501048100163,Aceite Cristal De 1litro,$21.50,$24.50,$24.00,24,0,Tienda,Aceite Cristal De 1litro
7501048100200,Aceite Cristal De 500 Ml,$10.00,$13.00,$13.00,14,0,Tienda,Aceite Cristal De 500 Ml
7501039126004,Aceite Nutrioli,$11.50,$14.00,$14.00,6,0,Tienda,Aceite Nutrioli
7501039120149,Aceite Nutrioli 946 Ml,$21.00,$26.50,$25.00,1,0,Tienda,Aceite Nutrioli 946 Ml
7501032915155,Aceite PMuebles Pledge 3,$0.00,$50.00,$0.00,3,0,Tienda,Aceite PMuebles Pledge 3
7501032396121,Activia,$0.00,$9.00,$0.00,2,0,Danone,Activia
7501032396114,Activia Ciruela,$0.00,$9.00,$0.00,3,0,- Sin Departamento -,Activia Ciruela
7501032396176,Activia Fibra,$0.00,$7.50,$0.00,2,0,Danone,Activia Fibra
7501032334741,Activia Fresh Mango,$7.00,$8.50,$0.00,0,0,Danone,Activia Fresh Mango
7501032397227,Activia Mango,$0.00,$9.00,$0.00,2,0,Danone,Activia Mango
7501032395834,Activia Nuez Platano,$0.00,$8.00,$0.00,5,0,Tienda,Activia Nuez Platano
7501032396145,Activia Papaya,$0.00,$8.50,$0.00,2,0,Danone,Activia Papaya
7501005114523,Ades De Mango,$0.00,$5.00,$0.00,1,0,Tienda,Ades De Mango
7501005114516,Ades De Naraja,$0.00,$5.00,$0.00,0,4,Tienda,Ades De Naraja
7501005113373,Ades Durazno,$0.00,$5.00,$0.00,3,0,Tienda,Ades Durazno
7501005114509,Ades Manzana,$0.00,$5.00,$0.00,1,0,Tienda,Ades Manzana
7501400800564,Agin C 20,$0.00,$5.00,$0.00,N/A,0,Farmacia,Agin C 20
758104000104,Agua Bonafont,$0.00,$4.00,$0.00,0,0,Agua,Agua Bonafont
758104000159,Agua Bonafont  15 Lt,$0.00,$12.00,$0.00,11,0,Tienda,Agua Bonafont  15 Lt
758104003419,Agua Bonafont 1L,$0.00,$9.00,$0.00,0,0,- Sin Departamento -,Agua Bonafont 1L
75040840,Agua Bonafont 250ml,$0.00,$3.50,$0.00,24,0,Agua,Agua Bonafont 250ml
758104001712,Agua Bonafont 600ml,$5.00,$7.00,$0.00,21,0,Tienda,Agua Bonafont 600ml
7501055310487,Agua Ciel 5 Lts,$13.50,$17.00,$0.00,2,0,Refresco,Agua Ciel 5 Lts
7501055307906,Agua Ciel 600ml,$0.00,$7.00,$0.00,4,0,Refresco,Agua Ciel 600ml
7501073831469,Agua Mineral CLimon 600,$0.00,$8.50,$0.00,10,0,Refresco,Agua Mineral CLimon 600
7501059200012,Agua Sta Maria 1.5L,$0.00,$11.00,$0.00,35,0,Tienda,Agua Sta Maria 1.5L
7501059200067,Agua Sta Maria 355ml,$0.00,$3.00,$0.00,21,0,Tienda,Agua Sta Maria 355ml
7501059200050,Agua Sta Maria 500ml,$0.00,$5.00,$0.00,15,0,Tienda,Agua Sta Maria 500ml
AGUACATE,Aguacate,$30.00,$39.00,$0.00,N/A,0,Tienda,Aguacate
62,Aguacate 1k,$0.00,$40.00,$0.00,N/A,0,Verdura,Aguacate 1k
93,Aguacate 250g,$0.00,$10.00,$0.00,N/A,0,Verdura,Aguacate 250g
79,Aguacate 500g,$0.00,$20.00,$0.00,N/A,0,Verdura,Aguacate 500g
7501058764522,Air Wick,$35.00,$45.50,$0.00,0,0,Tienda,Air Wick
7501058711519,Air Wick,$35.00,$45.50,$0.00,1,0,Tienda,Air Wick
7503000720129,Alcohol 500ml,$13.00,$16.00,$0.00,0,0,Farmacia,Alcohol 500ml
7503000720105,Alcohol Lourdes,$8.00,$9.00,$0.00,0,0,Tienda,Alcohol Lourdes
7501055900039,Alpura 1L Clasica,$16.00,$17.50,$17.00,20,0,Alpura,Alpura 1L Clasica
7501055901425,Alpura 1L Deslactosa,$16.00,$20.00,$20.00,11,0,Alpura,Alpura 1L Deslactosa
7501055909575,Alpura Choco 250ml,$0.00,$7.50,$0.00,1,0,Alpura,Alpura Choco 250ml
7501055904143,Alpura Deslactosada Light 1L,$0.00,$19.00,$0.00,1,0,Tienda,Alpura Deslactosada Light 1L
7501055909285,Alpura Durazno,$0.00,$5.00,$0.00,1,0,- Sin Departamento -,Alpura Durazno
7501055903788,Alpura Frutal 1,$15.00,$18.00,$0.00,0,0,Alpura,Alpura Frutal 1
7501055905850,Alpura Frutal 250ml Piña,$6.00,$8.00,$0.00,0,0,Alpura,Alpura Frutal 250ml Piña
7501055905843,Alpura Frutal Durazno,$6.00,$8.00,$0.00,2,0,Alpura,Alpura Frutal Durazno
7501055905836,Alpura Frutal Fresa,$6.00,$8.00,$0.00,0,0,Alpura,Alpura Frutal Fresa
7501055905942,Alpura Frutal Guanabana,$6.00,$7.50,$0.00,0,0,- Sin Departamento -,Alpura Frutal Guanabana
7501055909339,Alpura Frutas Del Bosque,$0.00,$5.00,$0.00,1,0,- Sin Departamento -,Alpura Frutas Del Bosque
7501055900800,Alpura Light 1L,$14.00,$16.50,$16.50,8,0,Alpura,Alpura Light 1L
7501055909292,Alpura Mango,$0.00,$5.00,$0.00,1,0,Alpura,Alpura Mango
7501055909308,Alpura Manzana,$0.00,$5.00,$0.00,0,0,- Sin Departamento -,Alpura Manzana
7501055900046,Alpura Semi 1L,$14.00,$17.00,$16.50,0,0,Alpura,Alpura Semi 1L
75002091,Alpura Vainilla 250ml,$6.00,$8.50,$8.50,2,0,Alpura,Alpura Vainilla 250ml
7501055904372,Alpura Vivenda 250g,$6.50,$8.00,$0.00,1,0,Alpura,Alpura Vivenda 250g
7501055904341,Alpura Vivenda Digestion,$6.50,$8.00,$0.00,1,0,Alpura,Alpura Vivenda Digestion
7501055905010,Alpura Vivenda Regenerante,$6.50,$8.00,$0.00,1,0,Alpura,Alpura Vivenda Regenerante
7501055909322,Alpura Zarzamora,$0.00,$5.00,$0.00,1,0,Alpura,Alpura Zarzamora
7503006233012,Altex Guante 6,$0.00,$17.00,$0.00,0,0,Tienda,Altex Guante 6
7501067210300,Alupak 10m,$13.00,$17.00,$0.00,8,0,Tienda,Alupak 10m
7506339399820,Always,$0.00,$23.00,$0.00,0,0,- Sin Departamento -,Always
7506195178188,Always Noc.,$16.00,$20.50,$0.00,1,0,Tienda,Always Noc.
7790073034257,Always Normal FlexiAlas,$15.00,$19.50,$19.50,0,0,Tienda,Always Normal FlexiAlas
7506195178133,Always Pink,$0.00,$17.50,$0.00,7,0,Tienda,Always Pink
7501055327300,Ameyal 600ml,$7.50,$9.00,$0.00,15,0,Refresco,Ameyal 600ml
7501055327317,Ameyal Fresa 2L,$13.00,$15.00,$0.00,1,0,Refresco,Ameyal Fresa 2L
7501055327324,Ameyal Fresa 3L,$22.00,$24.00,$0.00,4,0,Refresco,Ameyal Fresa 3L
7501055327447,Ameyal Piña 3L,$19.00,$22.00,$0.00,7,0,Refresco,Ameyal Piña 3L
7501030444954,Animalitos 200g,$9.50,$12.00,$0.00,2,0,Marinela,Animalitos 200g
7501000635726,Arco Iris 75 g,$6.00,$10.00,$0.00,3,0,Gamesa,Arco Iris 75 g
7501007455761,Ariel 1 Kg,$28.00,$33.00,$33.00,6,0,Detergentes,Ariel 1 Kg
7501065906922,Ariel 1 L,$0.00,$39.00,$0.00,3,0,Tienda,Ariel 1 L
7506339399189,Ariel 1kg,$31.00,$37.00,$0.00,5,0,Detergentes,Ariel 1kg
7501065908841,Ariel 250 Ml,$8.50,$10.00,$0.00,41,0,Detergentes,Ariel 250 Ml
7501007455730,Ariel Bolsa 500gms,$17.00,$20.00,$20.00,24,0,Detergentes,Ariel Bolsa 500gms
7501065906939,Ariel Liq 1L,$30.00,$35.50,$35.50,8,0,Detergentes,Ariel Liq 1L
613008738846,Arizona,$0.00,$11.00,$0.00,6,0,Tienda,Arizona
613008738808,Arizona 680ml,$0.00,$11.00,$0.00,3,0,Tienda,Arizona 680ml
613008738822,Arizonas Kiwi 680ml,$0.00,$11.00,$0.00,2,0,Tienda,Arizonas Kiwi 680ml
7501005105897,Arroz,$19.00,$24.50,$24.50,0,0,Tienda,Arroz
ARROZ,Arroz 1 Kg,$12.00,$15.00,$0.00,N/A,0,Tienda,Arroz 1 Kg
24,Arroz 250g,$0.00,$3.50,$0.00,N/A,0,Tienda,Arroz 250g
17,Arroz 500g,$0.00,$7.00,$0.00,N/A,0,Tienda,Arroz 500g
7506306307193,Arroz A La Española,$0.00,$20.00,$0.00,0,0,Tienda,Arroz A La Española
7506306307209,Arroz A La Mexicana,$0.00,$20.00,$0.00,0,0,Tienda,Arroz A La Mexicana
7501005105880,Arroz Blanco,$14.50,$19.00,$19.00,0,0,Tienda,Arroz Blanco
7506306307223,Arroz Con Tomate,$0.00,$20.00,$0.00,0,0,Tienda,Arroz Con Tomate
7501045401423,Atun Dolores Aceite,$13.00,$15.00,$13.00,95,0,Tienda,Atun Dolores Aceite
7501045403144,Atun Dolores Agua,$13.00,$15.00,$0.00,42,0,Tienda,Atun Dolores Agua
AVENA,Avena,$20.00,$24.00,$0.00,N/A,0,Tienda,Avena
31,Avena 1k,$0.00,$24.00,$0.00,N/A,0,Tienda,Avena 1k
