Codigo,Descripcion,Precio Costo,Precio Venta,Precio Mayoreo,Inventario,Inv. Minimo,Departamento,keyword
7501040092848,Yoplait Griego Moras,$0.00,$9.00,$0.00,0,0,Tienda,Yoplait Griego Moras
7501040090011,Yoplait Natural 145g,$3.50,$4.50,$0.00,5,0,lacteos y embutidos,Yoplait Natural 145g
7501040093852,Yoplait Placer Coco,$5.50,$6.50,$0.00,3,0,lacteos y embutidos,Yoplait Placer Coco
7501040093869,Yoplait Placer Fresa,$5.50,$6.50,$0.00,2,0,lacteos y embutidos,Yoplait Placer Fresa
7501040090769,Yoplait Vasito 125g,$0.00,$4.00,$0.00,0,0,Tienda,Yoplait Vasito 125g
ZANAHORIA,Zanahoria,$12.00,$14.00,$0.00,N/A,0,Verdura,Zanahoria
7501006713244,Zest,$0.00,$13.00,$0.00,0,0,Tienda,Zest
7501006713220,Zest Manzanilla 180g,$0.00,$13.00,$0.00,11,0,Tienda,Zest Manzanilla 180g
7501006713312,Zezt  Jardin De P 180g,$0.00,$13.00,$0.00,15,0,- Sin Departamento -,Zezt  Jardin De P 180g
7506195102589,Zezt Aguacate 180g,$0.00,$13.00,$0.00,6,0,Tienda,Zezt Aguacate 180g
7501006713268,Zezt Almendra 180g,$0.00,$13.00,$0.00,3,0,Tienda,Zezt Almendra 180g
7501006713299,Zezt Citricas,$0.00,$13.00,$0.00,5,0,Tienda,Zezt Citricas
7501006713176,Zezt Exfoliante 180g,$0.00,$13.00,$0.00,4,0,Tienda,Zezt Exfoliante 180g
7501006713206,Zezt Hidratante 180g,$0.00,$13.00,$0.00,40,0,Tienda,Zezt Hidratante 180g
7501006713305,Zezt Marina 180g,$0.00,$13.00,$0.00,2,0,Tienda,Zezt Marina 180g
7501006713282,Zezt Miel 180g,$0.00,$13.00,$0.00,2,0,Tienda,Zezt Miel 180g
7501006713213,Zezt Neutro 180g,$0.00,$13.00,$0.00,10,0,Tienda,Zezt Neutro 180g
7501026005985,Zote 100g,$3.00,$3.50,$3.50,29,0,Tienda,Zote 100g
7501008042984,Zucaritas,$19.50,$25.50,$25.50,0,0,Tienda,Zucaritas
7501008042960,Zucaritas 890,$0.00,$65.00,$0.00,9,0,Tienda,Zucaritas 890
7802800719396,Zuco Manzana,$0.00,$4.00,$0.00,0,0,Tienda,Zuco Manzana
7802800719426,Zuco Tamarindo,$0.00,$4.00,$0.00,5,0,Tienda,Zuco Tamarindo
7802800719464,Zuco Uva,$0.00,$4.00,$0.00,0,0,Tienda,Zuco Uva
7802800719327,Zuko Durazno,$0.00,$4.00,$0.00,12,0,Tienda,Zuko Durazno
7802800705399,Zuko Fresa 35 G,$0.00,$4.00,$0.00,11,0,Tienda,Zuko Fresa 35 G
7802800705368,Zuko Horchata 35 Gms,$0.00,$4.00,$0.00,6,0,Tienda,Zuko Horchata 35 Gms
7802800719372,Zuko Jamaica,$0.00,$4.00,$0.00,3,0,Tienda,Zuko Jamaica
7802800719389,Zuko Mandarina,$0.00,$4.00,$0.00,4,0,Tienda,Zuko Mandarina
7802800719419,Zuko Mango,$0.00,$4.00,$0.00,7,0,Tienda,Zuko Mango
7802800710591,Zuko Manzana,$0.00,$4.00,$0.00,1,0,Tienda,Zuko Manzana
7802800719402,Zuko Melon,$0.00,$4.00,$0.00,5,0,Tienda,Zuko Melon
703885001833,Zumba Pica 12g,$0.00,$2.00,$0.00,0,0,Tienda,Zumba Pica 12g
7501000278404,paleta Payaso,$5.00,$6.50,$0.00,0,0,Tienda,paleta Payaso
7501000111299,tortillHarina Tia Rc20,$18.00,$22.00,$0.00,1,0,Bimbo,tortillHarina Tia Rc20
